ID	Name	EventType	Odds	SkillID	SkillLevel	SkillCaster	SkillTarget	EventMask1	EventMask2	Save	Useage	EventSkillID	EventSkillLevel	AngleFlag	BeginAngle	EndAngle
1864	新缩地造成额外伤害	Hit	1024	24883	1	EventCaster	EventTarget	32	0	0	5	0	0		0	0
1865	洗髓被击加buff	BeHit	1024	25587	1	EventCaster	EventTarget	131564	0	0	5	0	0	0	0	0
1866	远距离治疗目标	Hit	1024	24904	1	EventCaster	EventTarget	4096	0	0	2	0	0	0	0	0
1867	布散耗蓝治疗	Hit	1024	24906	1	EventCaster	EventTarget	4096	0	0	2	0	0	0	0	0
1868	布散被击耗蓝	BeHit	1024	24908	1	EventCaster	EventCaster	131564	0	0	2	0	0		0	0
1869	持续治疗效果	Hit	1024	24910	1	EventCaster	EventTarget	4096	0	0	2	0	0	0	0	0
1870	藏剑弟子受治疗技能事件	BeHit	1024	24963	1	EventCaster	EventTarget	4097	0	0	15	0	0	0	0	0
1871	兵连续提高临伤害	Hit	1024	24966	1	EventCaster	EventCaster	0	536870912	0	34	0	0	0	0	0
1872	受小怪攻击事件	BeHit	1024	24968	1	EventTarget	EventCaster	1	0	0	15	24967	1	0	0	0
1873	对目标造成伤害触发轻鸣	Hit	1024	29967	1	EventCaster	EventTarget	492	0	0	9	0	0	0	0	0
1874	灵蛇攻击前	PreCast	1024	25042	1	EventCaster	EventTarget	0	0	0	9	2472	1		0	0
1875	灵蛇幻击前	PreCast	1024	25042	1	EventCaster	EventTarget	0	0	0	9	2477	1		0	0
1876	被击加御	BeHit	1024	25065	1	EventCaster	EventCaster	14	0	0	5	0	0	0	0	0
1877	卦象·水坎反伤增强	BeHit	1024	24444	2	EventCaster	EventTarget	131564	0	0	34	0	0		0	0
1878	闻踪直接附带断潮	Hit	1024	25084	1	EventCaster	EventTarget	0	262144		6	0	0		0	0
1879	NPC受小怪攻击事件	BeHit	1024	25211	1	EventTarget	EventCaster	1	0	0	15	24967	1	0	0	0
1880	招架回血	Parry	1024	25217	1	EventCaster	EventCaster	131084	0	0	14	0	0	0	0	0
1881	桑柔附带额外伤害	Hit	1024	25231	1	EventCaster	EventTarget	131564	0	0	17	0	0	0	0	0
1882	古道附带额外治疗	Hit	1024	25237	1	EventCaster	EventTarget	4096	0	0	17	0	0	0	0	0
1883	110历程装备_衣服_护盾1	BeHit	1024	25248	1	EventCaster	EventCaster	149502	0	0	16	0	0	0	0	0
1884	110历程装备_衣服_护盾2	BeHit	1024	25248	2	EventCaster	EventCaster	149502	0	0	16	0	0	0	0	0
1885	110历程装备_衣服_护盾3	BeHit	1024	25248	3	EventCaster	EventCaster	149502	0	0	16	0	0	0	0	0
1886	110历程装备_武器_AP	Kill	1024	25249	1	EventCaster	EventCaster	4294967295	0	0	16	0	0	0	0	0
1887	110历程装备_武器_AP2	Kill	1024	25249	2	EventCaster	EventCaster	4294967295	0	0	16	0	0	0	0	0
1888	110历程装备_武器_AP3	Kill	1024	25249	3	EventCaster	EventCaster	4294967295	0	0	16	0	0	0	0	0
1889	110历程装备_护腕_hot	Kill	1024	25250	1	EventCaster	EventCaster	4294967295	0	0	16	0	0	0	0	0
1890	110历程装备_护腕_hot2	Kill	1024	25250	2	EventCaster	EventCaster	4294967295	0	0	16	0	0	0	0	0
1891	110历程装备_护腕_hot3	Kill	1024	25250	3	EventCaster	EventCaster	4294967295	0	0	16	0	0	0	0	0
1892	110历程装备_腰坠_破招	Hit	51	25251	1	EventCaster	EventCaster	131570	0	0	16	0	0	0	0	0
1893	110历程装备_腰坠_破招2	Hit	51	25251	2	EventCaster	EventCaster	131570	0	0	16	0	0	0	0	0
1894	110历程装备_腰坠_破招3	Hit	51	25251	3	EventCaster	EventCaster	131570	0	0	16	0	0	0	0	0
1895	破釜会心减cd	CriticalStrike	1024	25257	1	EventCaster	EventCaster	0	0	0	18	20991	0		0	0
1896	青冥攻击破绽目标	Hit	1024	25273	1	EventCaster	EventTarget	0	8	0	32	0	0	0	0	0
1897	隐身受攻击	BeHit	1024	25478	1	EventCaster	EventCaster	147948	0	0	15	0	0	0	0	0
1898	隐身放技能	Cast	1024	25478	1	EventCaster	EventCaster	2228735	0	0	15	0	0	0	0	0
1899	盈袖霜降事件	PreCast	1024	19520	1	EventCaster	EventTarget	0	0	0	4	15127	0	0	0	0
1900	阵法四重触发事件	CriticalStrike	1024	25527	1	EventCaster	EventCaster	131564	0	0	34	0	0		0	0
1901	阵法五重触发事件	Cast	1024	25528	1	EventCaster	EventCaster	0	0	0	34	24375	0	0	0	0
1902	阵法六重触发事件	BeCriticalStrike	1024	25529	1	EventCaster	EventCaster	131564	0	0	34	0	0	0	0	0
1903	蓬莱特殊武器_下落判断	Cast	1024	25549	1	EventCaster	EventCaster	0	0	0	0	20944	0	0	0	0
1904	新附魔T腰带奉天证道	BeHit	154	22129	4	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
1905	新附魔T护手奉天证道	Cast	102	25657	1	EventCaster	EventTarget	131196	0	0	16	0	0	0	0	0
1906	新附魔T衣服奉天证道	BeHit	1024	22128	4	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
1907	新附魔T头奉天证道	Cast	102	22122	4	EventCaster	EventCaster	131196	0	0	16	0	0	0	0	0
1908	达摩洞_五项斩被击1	BeHit	1024	25665	1	EventCaster	EventCaster	2097152	0	0	0	21926	0	0	0	0
1909	达摩洞_五项斩被击2	BeHit	1024	25665	1	EventCaster	EventCaster	2097152	0	0	0	21992	0	0	0	0
1910	PVE四件套效果治疗奉天证道	Cast	102	3071	2	EventCaster	EventCaster	4096	0		16	0	0		0	0
1911	PVE四件套效果少林奉天证道	Cast	102	1305	2	EventCaster	EventCaster	32	0		16	0	0		0	0
1912	PVE四件套效果万花奉天证道	Cast	102	1320	2	EventCaster	EventCaster	128	0		16	0	0		0	0
1913	PVE四件套效果天策奉天证道	Cast	102	1304	2	EventCaster	EventCaster	131084	0		16	0	0		0	0
1914	PVE四件套效果气纯奉天证道	Cast	102	1319	2	EventCaster	EventCaster	128	0		16	0	0		0	0
1915	PVE四件套效果剑纯奉天证道	Cast	102	1307	2	EventCaster	EventCaster	131084	0		16	0	0		0	0
1916	PVE四件套效果冰心奉天证道	Cast	102	1306	2	EventCaster	EventCaster	64	0		16	0	0		0	0
1917	PVE四件套效果毒经奉天证道	Cast	102	2528	2	EventCaster	EventCaster	256	0		16	0	0		0	0
1918	PVE四件套效果天罗奉天证道	Cast	102	3388	3	EventCaster	EventCaster	268	0		16	0	0		0	0
1919	PVE四件套效果惊羽奉天证道	Cast	102	3388	4	EventCaster	EventCaster	12	0		16	0	0		0	0
1920	PVE四件套效果藏剑奉天证道	Cast	102	1906	2	EventCaster	EventCaster	131084	0		16	0	0		0	0
1921	PVE四件套效果丐帮奉天证道	Cast	102	1307	2	EventCaster	EventCaster	131084	0		16	0	0		0	0
1922	PVE四件套效果明教奉天证道	Cast	68	4803	2	EventCaster	EventCaster	96	0		16	0	0		0	0
1923	PVE四件套效果苍云奉天证道	Cast	102	1304	2	EventCaster	EventCaster	131084	0		16	0	0		0	0
1924	PVE四件套效果莫问奉天证道	Cast	102	14539	2	EventCaster	EventCaster	64	0		16	0	0		0	0
1925	PVE四件套效果霸刀奉天证道	Cast	102	16986	2	EventCaster	EventCaster	131084	0		16	0	0		0	0
1926	PVE四件套效果蓬莱奉天证道	Cast	102	21038	2	EventCaster	EventCaster	131084	0		16	0	0		0	0
1927	PVE四件套效果凌雪阁奉天证道	Cast	102	22896	2	EventCaster	EventCaster	131084	0		16	0	0		0	0
1928	110级新CW特效易经	Cast	307	25766	1	EventCaster	EventTarget	0	0		16	2572	0		0	0
1929	110级新CW特效花间	Cast	614	25768	1	EventCaster	EventTarget	0	0		16	18730	0		0	0
1930	110级新CW特效冰心	Cast	307	25769	1	EventCaster	EventTarget	0	0		16	2716	0		0	0
1931	110级新CW特效气纯	Cast	307	25770	1	EventCaster	EventTarget	0	0		16	367	0		0	0
1932	110级新CW特效剑纯	Cast	307	25771	1	EventCaster	EventTarget	0	0		16	2699	0		0	0
1933	110级新CW特效傲血	Cast	307	25772	1	EventCaster	EventTarget	0	0		16	415	0		0	0
1934	110级新CW特效毒经	Cast	307	25773	1	EventCaster	EventTarget	0	4194304		16	0	0		0	0
1935	110级新CW特效天罗	Cast	205	25774	1	EventCaster	EventTarget	0	8388608		16	0	0		0	0
1936	110级新CW特效惊羽	Cast	205	25775	1	EventCaster	EventTarget	0	67108864		16	0	0		0	0
1937	110级新CW特效藏剑	Cast	307	25776	1	EventCaster	EventTarget	0	0		16	1593	0		0	0
1938	110级新CW特效焚影	Cast	307	25777	1	EventCaster	EventTarget	0	0		16	3979	0		0	0
1939	110级新CW特效丐帮	Cast	512	25779	1	EventCaster	EventTarget	0	0		16	5266	0		0	0
1940	110级新CW特效分山	Cast	307	25780	1	EventCaster	EventTarget	0	0		16	13047	0		0	0
1941	110级新CW特效莫问	Cast	307	25781	1	EventCaster	EventTarget	0	0		16	14068	0		0	0
1942	110级新CW特效霸刀	Cast	102	25782	1	EventCaster	EventTarget	0	33554432		16	0	0		0	0
1943	110级新CW特效蓬莱	Cast	307	25783	1	EventCaster	EventTarget	0	0		16	19818	0		0	0
1944	110级新CW特效凌雪	Cast	307	25784	1	EventCaster	EventTarget	0	16		16	0	0		0	0
1945	110级新CW特效问水	Cast	205	25785	1	EventCaster	EventTarget	0	0		16	1646	0		0	0
1946	110级新CW特效离经	Cast	307	25788	1	EventCaster	EventTarget	0	0		16	142	0		0	0
1947	110级新CW特效云裳	Cast	307	25789	1	EventCaster	EventTarget	0	0		16	569	0		0	0
1948	110级新CW特效补天	Cast	512	25790	1	EventCaster	EventTarget	0	0		16	2957	0		0	0
1949	110级新CW特效相知	Cast	205	25792	1	EventCaster	EventTarget	0	0		16	14141	0		0	0
1950	110级新CW特效洗髓	Cast	307	25794	1	EventCaster	EventTarget	0	0		16	233	0		0	0
1951	110级新CW特效铁牢	Cast	307	25795	1	EventCaster	EventTarget	0	0		16	403	0		0	0
1952	110级新CW特效明尊	Cast	205	25796	1	EventCaster	EventTarget	0	65536		16	0	0		0	0
1953	110级新CW特效铁骨	Cast	205	25797	1	EventCaster	EventTarget	0	0		16	13045	0		0	0
1954	删除天策弟子的渊	BeHit	1024	25798	1	EventCaster	EventCaster	131564	0	0	15	0	0		0	0
1955	衍天宗PVE基础AP提高	Cast	102	25828	1	EventCaster	EventCaster	128	0		16	0	0		0	0
1956	衍天宗PVE双会提高	Cast	102	25828	2	EventCaster	EventCaster	128	0		16	0	0		0	0
1957	衍天宗70级橙武特效	Cast	25	25831	1	EventCaster	EventCaster	128	0		16	0	0		0	0
1958	衍天宗80级橙武特效	Cast	25	25831	2	EventCaster	EventCaster	128	0		16	0	0		0	0
1959	衍天宗90级橙武特效	Cast	25	25831	3	EventCaster	EventCaster	128	0		16	0	0		0	0
1960	衍天宗95级橙武特效	Cast	25	25831	4	EventCaster	EventCaster	128	0		16	0	0		0	0
1961	衍天宗100级橙武特效	Cast	25	25831	5	EventCaster	EventCaster	128	0		16	0	0		0	0
1962	110级新CW特效衍天	Cast	256	25837	1	EventCaster	EventTarget	0	0		16	24369	0		0	0
1963	110级CW第三条易经	Cast	31	1854	6	EventCaster	EventCaster	32	0		16	0	0		0	0
1964	110级CW第三条洗髓	Cast	31	1855	6	EventCaster	EventCaster	16	0		16	0	0		0	0
1965	110级CW第三条花间	Cast	31	1856	6	EventCaster	EventCaster	128	0		16	0	0		0	0
1966	110级CW第三条离经	Cast	61	1857	6	EventCaster	EventCaster	4096	0		16	0	0		0	0
1967	110级CW第三条傲血	Cast	82	1850	6	EventCaster	EventCaster	12	0		16	0	0		0	0
1968	110级CW第三条铁牢	Cast	31	1851	6	EventCaster	EventCaster	131084	0		16	0	0		0	0
1969	110级CW第三条气纯	Cast	25	1853	6	EventCaster	EventCaster	128	0		16	0	0		0	0
1970	110级CW第三条剑纯	Cast	31	1852	6	EventCaster	EventCaster	12	0		16	0	0		0	0
1971	110级CW第三条冰心	Cast	25	1858	6	EventCaster	EventCaster	64	0		16	0	0		0	0
1972	110级CW第三条奶秀	Cast	31	18977	4	EventCaster	EventTarget	4096	0		16	0	0		0	0
1973	110级CW第三条毒经	Cast	89	3065	6	EventCaster	EventCaster	256	0		16	0	0		0	0
1974	110级CW第三条奶毒	Cast	51	3066	6	EventCaster	EventCaster	4096	0		16	0	0		0	0
1975	110级CW第三条田螺	Cast	25	3477	6	EventCaster	EventCaster	268	0		16	0	0		0	0
1976	110级CW第三条鲸鱼	Cast	25	3476	6	EventCaster	EventCaster	12	0		16	0	0		0	0
1977	110级CW第三条轻剑藏剑	Cast	25	1881	6	EventCaster	EventCaster	12	0		16	0	0		0	0
1978	110级CW第三条重剑藏剑	Cast	37	1882	6	EventCaster	EventCaster	12	0		16	0	0		0	0
1979	110级CW第三条丐帮	Hit	15	6950	6	EventCaster	EventCaster	12	0	0	16	0	0	0	0	0
1980	110级CW第三条焚影	Cast	24	4940	6	EventCaster	EventCaster	96	0		16	0	0		0	0
1981	110级CW第三条明尊	Cast	25	4941	6	EventCaster	EventCaster	96	0		16	0	0		0	0
1982	110级CW第三条分山	Cast	31	13410	11	EventCaster	EventCaster	131084	0		16	0	0		0	0
1983	110级CW第三条铁骨	Cast	31	13410	12	EventCaster	EventCaster	131084	0		16	0	0		0	0
1984	110级CW第三条莫问	Cast	25	15183	6	EventCaster	EventCaster	64	0		16	0	0		0	0
1985	110级CW第三条相知	Cast	25	15184	6	EventCaster	EventCaster	4096	0		16	0	0		0	0
1986	110级CW第三条霸刀	Cast	31	16984	6	EventCaster	EventCaster	12	0		16	0	0		0	0
1987	110级CW第三条蓬莱	Cast	31	21185	6	EventCaster	EventCaster	12	0		16	0	0		0	0
1988	110级CW第三条凌雪阁	Cast	20	23396	6	EventCaster	EventCaster	12	0		16	0	0		0	0
1989	5070挑战副本水·百川命中	Hit	1024	4877	38	EventCaster	EventCaster	4096	0	0	16	0	0	0	0	0
1990	5070挑战副本水·灭虚命中	Hit	1024	4877	39	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
1991	5070挑战副本水·斩流命中	Hit	1024	4877	40	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
1992	5070挑战副本水·封山命中	Hit	1024	4877	41	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
1993	46905140品阵营拍卖雷·海纳命中目标	Hit	51	4876	40	EventCaster	EventCaster	4096	0		16	0	0	0	0	0
1994	46905140品阵营拍卖雷·灭气命中目标	Hit	51	4876	41	EventCaster	EventCaster	131564	0		16	0	0	0	0	0
1995	46905140品阵营拍卖雷·锐刃命中目标	Hit	51	4876	42	EventCaster	EventCaster	131564	0		16	0	0	0	0	0
1996	46905140品阵营拍卖雷·御受命中目标	Hit	51	4876	43	EventCaster	EventCaster	131564	0		16	0	0	0	0	0
1997	衍天宗110级橙武特效	Cast	25	25831	6	EventCaster	EventCaster	128	0		16	0	0		0	0
1998	洗髓被偏离加buff	BeMiss	1024	25587	1	EventCaster	EventTarget	131564	0	0	5	0	0	0	0	0
1999	龙门飞剑特殊武器输出	Hit	1024	26013	1	EventCaster	EventTarget	131564	0	0	16	0	0	0	0	0
2000	冬至活动抵挡伤害	BeHit	1024	26106	1	EventCaster	EventCaster	131564	0	0	8	0	0	0	0	0
2001	龙门飞剑特殊武器治疗	Hit	1024	26116	1	EventCaster	EventTarget	4096	0	0	16	0	0	0	0	0
2002	龙门飞剑特殊武器防御	Hit	1024	26140	1	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
2004	遗恨断水刃叠buff	Hit	1024	26761	1	EventCaster	EventTarget	0	67108864	0	33	0	0	0	0	0
2005	连涯攻击目标	Hit	1024	26748	1	EventCaster	EventTarget	0	16	0	32	0	0	0	0	0
2006	ACT浪客行_丐帮新增益	Hit	1024	26787	1	EventCaster	EventTarget	1	0	0	0	0	0	0	0	0
2007	明教_诛邪	Cast	1024	4477	3	EventCaster	EventCaster	0	0		8	22890	0		0	0
2008	5680挑战副本水·百川命中	Hit	1024	4877	42	EventCaster	EventCaster	4096	0	0	16	0	0	0	0	0
2009	5680挑战副本水·灭虚命中	Hit	1024	4877	43	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
2010	5680挑战副本水·斩流命中	Hit	1024	4877	44	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
2011	5680挑战副本水·封山命中	Hit	1024	4877	45	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
2012	5760品阵营拍卖雷·海纳命中目标	Hit	51	4876	44	EventCaster	EventCaster	4096	0		16	0	0	0	0	0
2013	5760品阵营拍卖雷·灭气命中目标	Hit	51	4876	45	EventCaster	EventCaster	131564	0		16	0	0	0	0	0
2014	5760品阵营拍卖雷·锐刃命中目标	Hit	51	4876	46	EventCaster	EventCaster	131564	0		16	0	0	0	0	0
2015	5760品阵营拍卖雷·御受命中目标	Hit	51	4876	47	EventCaster	EventCaster	131564	0		16	0	0	0	0	0
2016	连缘蛊加成判定技能	PreCast	1024	26914	1	EventCaster	EventTarget	0	33554432	0	9	0	0	0	0	0
2017	新附魔T腰带白帝风云	BeHit	154	22129	5	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
2018	新附魔T护手白帝风云	Cast	102	26939	1	EventCaster	EventTarget	131196	0	0	16	0	0	0	0	0
2019	新附魔T衣白帝风云	BeHit	1024	22128	5	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
2020	新附魔T头白帝风云	Cast	102	22122	5	EventCaster	EventCaster	131196	0	0	16	0	0	0	0	0
2021	ACT浪客行_纯阳道心	CriticalStrike	1024	26979	1	EventCaster	EventTarget	131217	0	0	0	0	0	0	0	0
2022	ACT浪客行_苍云烨疆被击	BeHit	1024	26988	1	EventCaster	EventCaster	1	0	0	0	0	0	0	0	0
2023	明法易伤判定	PreCast	1024	26989	1	EventCaster	EventTarget	0	128	0	5	0	0	0	0	0
2024	明法增益移除	Cast	1024	26991	1	EventCaster	EventTarget	0	1048576	0	5	0	0	0	0	0
2026	修罗僧_Boss吟唱被击	BeHit	1024	27056	1	EventCaster	EventTarget	131555	0	0	0	0	0	0	0	0
2027	清疏裸彼针会心	CriticalStrike	1024	6111	1	EventCaster	EventCaster	0	0	0	2	26666	0	0	0	0
2028	清疏彼针握针会心	CriticalStrike	1024	6111	1	EventCaster	EventCaster	0	0	0	2	26667	0	0	0	0
2029	清疏彼针有奇穴无握针	CriticalStrike	1024	6111	1	EventCaster	EventCaster	0	0	0	2	26668	0	0	0	0
2030	修罗僧_P1_技能数检测	BeHit	1024	27180	1	EventCaster	EventCaster	131564	0	0	0	0	0	0	0	0
2031	修罗僧_P1_暴击数检测	BeCriticalStrike	1024	27181	1	EventCaster	EventCaster	131564	0	0	0	0	0	0	0	0
2032	修罗僧_P1_扶摇监控	Cast	1024	27362	1	EventCaster	EventCaster	0	0	0	0	9002	0	0	0	0
2033	修罗僧_P4_被击监控	BeHit	1024	27407	1	EventCaster	EventCaster	131555	0	0	0	0	0	0	0	0
2034	修罗僧_P4_内力球被击监控	BeHit	1024	27429	1	EventCaster	EventTarget	131555	0	0	0	0	0	0	0	0
2035	青川濯莲发起攻击	Cast	1024	27672	1	EventCaster	EventCaster	131564	0	0	35	0	0		0	0
2036	凌然天风获得跳跃次数	Cast	1024	27700	1	EventCaster	EventCaster	0	8388608	0	35	0	0	0	0	0
2039	逐云寒蕊触发破隐	Hit	1024	27787	1	EventCaster	EventTarget	131564	32768		35	0	0		0	0
2043	道具笑醉狂_被击回血_原1290	BeHit	512	14630	1	EventCaster	EventCaster	131564	0	0	0	0	0	0	0	0
2044	雷域大泽_3号_吟唱监控	Cast	1024	27913	1	EventCaster	EventCaster	33792	0	0	0	0	0	0	0	0
2049	 施展招式解除不可选中效果_原1430	Cast	1024	27977	1	EventCaster	EventCaster	4294901246	0	0	0	0	0	0	0	0
2050	沙漠风暴_春泥被击回血	BeHit	1024	27979	1	EventCaster	EventCaster	131564	0	0	16	0	0		0	0
2051	绿野蔓生反击	BeHit	1024	27994	1	EventCaster	EventTarget	131564	0	0	35	0	0	0	0	0
2052	道具_翔极碧落打断目标后沉默	HitOTAction	1024	27995	1	EventCaster	EventTarget	0	0	0	0	27904	1	0	0	0
2053	道具_唐门隐身破除	Cast	1024	28001	1	EventCaster	EventCaster	35910636	32768	0	0	0	0	0	0	0
2054	道具_十方玄机_解除时_原1720	PreCast	1024	27873	1	EventCaster	EventCaster	4294901246	2	0	0	0	0	0	0	0
2055	道具_暗尘弥散_打人显形_原696	PreCast	1024	27922	1	EventCaster	EventCaster	131564	0		0	0	0		0	0
2056	道具_暗尘弥散_被打显形_原697	BeHit	1024	27922	1	EventCaster	EventCaster	131564	0		0	0	0		0	0
2057	雷域大泽_3号_蛊兽被击	BeHit	1024	28028	1	EventCaster	EventTarget	1	0	0	0	0	0	0	0	0
2060	百战异闻录_玩家_破竹返_死亡监控	BeKill	1024	28179	1	EventCaster	EventTarget	4294967295	4294967295	0	0	0	0	0	0	0
2061	百战异闻录_玩家_一刀柄锤_反击	BeHit	1024	28316	1	EventCaster	EventTarget	35907583	24576	0	0	0	0	0	0	0
2062	百战异闻录_玩家_一刀柄锤_暴击	CriticalStrike	1024	28218	1	EventCaster	EventCaster	4294967295	4294967295	0	0	0	0	0	0	0
2064	步临易伤判定	PreCast	1024	28249	1	EventCaster	EventTarget	0	128	0	14	0	0	0	0	0
2065	步临易伤移除	Cast	1024	28250	1	EventCaster	EventTarget	0	1048576	0	14	0	0	0	0	0
2066	百战异闻录_陈月_清露护花_被击	BeHit	1024	28614	1	EventCaster	EventCaster	131564	0	0	0	0	0	0	0	0
2067	百战异闻录_秦雷_神注射击_击杀	Kill	1024	28308	1	EventCaster	EventTarget	0	0	0	0	28190	0	0	0	0
2068	百战异闻录_玩家_杜钱_杀红眼	Hit	1024	28342	1	EventCaster	EventTarget	131564	0	0	0	0	0	0	0	0
2069	百战异闻录_玩家_顽抗_死亡监控	BeKill	1024	28179	1	EventCaster	EventTarget	4294967295	4294967295	0	0	0	0	0	0	0
2070	枪法铁林_被击	BeHit	1024	28331	1	EventCaster	EventCaster	131583	0	0	0	0	0	0	0	0
2071	枪法铁林_被击反伤内功	BeHit	1024	28333	1	EventCaster	EventTarget	480	0	0	0	0	0	0	0	0
2072	枪法铁林_被击反伤外功	BeHit	1024	28332	1	EventCaster	EventTarget	131084	0	0	0	0	0	0	0	0
2073	剑心通明_打断	HitOTAction	1024	28322	1	EventCaster	EventCaster	0	0	0	0	28391	0		0	0
2074	断泽惊鸿掠水打断	HitOTAction	1024	28378	1	EventCaster	EventCaster	0	0	0	35	28377	1	0	0	0
2075	陌归受击减对方加速	BeHit	1024	28478	1	EventCaster	EventTarget	131564	0	0	35	0	0	0	0	0
2076	踏月式掠途_打断	HitOTAction	1024	28958	1	EventCaster	EventTarget	131564	0	0	0	28529	0		0	0
2077	冰天闪避加buff	Dodge	1024	28589	1	EventCaster	EventCaster	131084	0	0	6	0	0	0	0	0
2078	忘忧受击判断气血值	BeHit	1024	28625	1	EventCaster	EventCaster	131564	0	0	35	0	0	0	0	0
2079	定波式_受击	BeHit	1024	28626	1	EventCaster	EventCaster	131564	0	0	0	0	0	0	0	0
2080	百战异闻录_毛毛_御法八式_反击	BeHit	1024	28632	1	EventCaster	EventTarget	131564	0	0	0	0	0	0	0	0
2081	百战异闻录_牡丹_浴血反噬	Hit	1024	28658	1	EventTarget	EventCaster	448	0	0	0	0	0		0	0
2082	七宝触发无视血量拿云	BeHit	307	14749	1	EventCaster	EventCaster	131564	0	0	5	0	0	0	0	0
2083	百药宣时爆发中和	Cast	1024	28757	1	EventCaster	EventCaster	0	67108864		35	0	0		0	0
2084	丐帮_温酒_额外掌法伤害	Hit	1024	33711	1	EventCaster	EventTarget	0	16777216	0	7	0	0	0	0	0
2085	九字诀命中标记伤害提高	PreCast	1024	28840	1	EventCaster	EventTarget	0	1024	0	34	0	0	0	0	0
2086	血涂风暴_击杀	BeKill	1024	28846	1	EventCaster	EventTarget	1	0	0	0	0	0	0	0	0
2087	丐帮_温酒_期间击杀重置	Kill	1024	28916	1	EventCaster	EventTarget	1	0	0	7	0	0	0	0	0
2088	乱暮浊茵阵4会心	CriticalStrike	1024	28929	1	EventCaster	EventCaster	492	0	0	35	0	0		0	0
2089	乱暮浊茵阵5中和	Cast	1024	28939	1	EventCaster	EventCaster	0	0	0	35	28081	0	0	0	0
2090	乱暮浊茵阵5一击	Cast	1024	28953	1	EventCaster	EventTarget	131564	0	0	35	0	0		0	0
2091	乱暮浊茵阵6击杀	Kill	1024	28954	1	EventCaster	EventCaster	131564	0	0	35	0	0		0	0
2092	潜光藏象阵5中和	Cast	1024	28982	1	EventCaster	EventCaster	0	0	0	35	28082	0	0	0	0
2093	潜光藏象阵6被会心添加护盾	BeCriticalStrike	1024	28983	1	EventCaster	EventCaster	131564	0	0	35	0	0	0	0	0
2094	火卦额外触发	BeHit	1024	28986	1	EventTarget	EventCaster	0	536870912	0	34	0	0	0	0	0
2095	神占水卦攻击减伤	Cast	1024	24444	3	EventCaster	EventTarget	128	0	0	34	0	0		0	0
2096	武傀召来_被治疗	BeHit	1024	29062	1	EventCaster	EventCaster	4096	0	0	0	0	0	0	0	0
2097	百战异闻录_气刃法_会心	CriticalStrike	1024	29058	1	EventCaster	EventCaster	4294967295	3758096383	0	0	0	0	0	0	0
2098	天原绝境_剑宗饮冰	Cast	410	29056	1	EventCaster	EventTarget	131532	0	0	0	0	0	0	0	0
2099	天原绝境_武家饮血	Cast	1024	29061	1	EventCaster	EventTarget	131532	0	0	0	0	0	0	0	0
2100	武傀召来_被击	BeHit	1024	29065	1	EventCaster	EventCaster	131564	0	0	0	0	0	0	0	0
2101	天原绝境_橙裤降攻	BeHit	1024	29068	1	EventCaster	EventTarget	131532	0	0	0	0	0	0	0	0
2102	风车命中惊雷buff	BeHit	1024	29129	1	EventTarget	EventCaster	0	64	0	6	0	0	0	0	0
2104	百战异闻录_方宇谦_流星剑被击	BeHit	1024	29164	1	EventCaster	EventTarget	131564	0	0	0	0	0	0	0	0
2105	百战异闻录_卫栖梧_破剑八刀被击	BeHit	1024	29174	1	EventCaster	EventTarget	33792	0	0	0	0	0	0	0	0
2106	百战异闻录_五灵加护_烈焰披风反弹	BeHit	1024	29205	1	EventCaster	EventTarget	35842047	0	0	0	0	0	0	0	0
2107	百战异闻录_卫栖梧_梁上君子被击	BeHit	1024	29208	1	EventCaster	EventCaster	131564	0	0	0	0	0	0	0	0
2108	百战异闻录_牡丹_血涂风暴死亡创建血球	BeKill	1024	29227	1	EventCaster	EventCaster	4294967295	0	0	0	0	0	0	0	0
2110	管家给的春泥	BeHit	1024	29321	1	EventCaster	EventCaster	131564	0	0	15	0	0		0	0
2111	百战异闻录_韦柔丝_归血龙麟_治疗监控	BeHit	1024	29714	1	EventCaster	EventCaster	4096	0	0	0	0	0	0	0	0
2112	百战异闻录_程沐华_风邪手_吟唱	PreCast	1024	29457	1	EventCaster	EventCaster	1	0	0	0	0	0	0	0	0
2113	百战异闻录_程沐华_天元封气法_吟唱	PreCast	1024	29458	1	EventCaster	EventCaster	1	0	0	0	0	0	0	0	0
2114	百战异闻录_程沐华_骊山黄泉_被击	BeHit	1024	29459	1	EventCaster	EventTarget	1	0	0	0	0	0	0	0	0
2115	百战异闻录_程沐华_玄珠花蜜_被击	BeHit	1024	29492	1	EventCaster	EventTarget	1	0	0	0	0	0	0	0	0
2116	丐帮_3%蜀犬大附魔	Hit	1024	29511	1	EventCaster	EventTarget	0	1	0	7	0	0	0	0	0
